reviewId,content,score,at
ae232054-a74c-4387-a919-3294bae92e28,Ça fait 1mois que j'attend un remboursement ces abusez de plus il n'y a pas moyen de contacter le service client ces aberrant.une plainte a était déposé pour vole mes ca ne change rien je déconseille cette appli,1,2025-09-29 10:58:15
1c1ad70f-e9f5-4dbf-9b23-e2af9e4824cf,"quand on commande pour la première fois on nous dit qu'on a 10euro de ""bon uber eat"" mais en réalité rien, vous payer la totalité... genre un fausse promotion juste pour vous attirer",1,2025-09-29 07:23:12
10422e3e-ac55-4912-a3fa-042091a96a4e,"too expensive , not enough offers",1,2025-09-29 04:36:51
5c49d548-ee29-4f20-b13a-84d7c9cc6ea8,trop de beug trop de complexité inutile,1,2025-09-29 00:55:19
b46601af-7f9d-4458-b46f-e642d14e2f41,ils m'ont volé en tout 18€ avec leur abonnement uberone car ils ne font pas de demande de confirmation pour pouvoir s'abonner et en plus une fois que je me suis désabonné ils m'ont refait payer un autre mois 🤬🤬,1,2025-09-28 22:13:29
803e29c0-ee1a-46aa-ba93-e8e345337f36,"Franchement, Uber Eats c’est devenu du vol organisé. Ils embauchent uniquement des livreurs incompétents et le service client est catastrophique : incompréhensible, jamais à l’écoute et surtout ils refusent systématiquement les remboursements même quand les commandes arrivent endommagées. Très déçu, je ne recommande absolument pas.",1,2025-09-28 21:43:57
32b1c256-279d-4066-9838-e11bfad4c952,top quand on a la flemme mais trop cher !,5,2025-09-28 20:34:07
302944db-b001-421e-8770-fefaf5155e07,allez b z vos tantes appli de ra clu re de bidet,1,2025-09-28 20:21:44
8037c93d-6c0a-4631-b3a6-6f93e59693fe,je vous déteste,1,2025-09-28 20:11:01
6df7b25e-2c1b-4a97-a631-32edcae219cc,"des frais a n'en plus finir, un SAV qui se fout de ce que vous avez reçu J'invite les gens à fuir Uber Eats",2,2025-09-28 19:48:44
57836625-6521-4d0d-a0ae-3fd8a52408a6,l'application ne communique pas avec ma banque CCF,2,2025-09-28 19:15:29
ac085c82-13f6-4e96-9983-467e8c42965c,livraison rapide,5,2025-09-28 18:16:49
a183439f-52d2-4b86-8db6-d385c5885184,"Apparemment attendre une commande complète et en bon état c'est avoir une activité suspecte... uber au vue du prix que l'on paye la qualité du service n'est pas la, surtout celle du service client",1,2025-09-28 18:09:49
2c6d90d0-c465-49a5-9e21-d510dce38029,"promotion nouveau non applicable, évidemment seulement dit au moment du paiement !! à fuir, des escrocs",1,2025-09-28 18:05:38
28bd9327-0b38-40e6-b9ae-90812c199263,good,5,2025-09-28 16:10:32
4db3c248-b4c1-45a2-b9a3-e2f04a6aa3fb,"I removed my uber account after seeing its investment in an isr.a.eli company, we should all b-oyc.ott uber for its active participation in the ge-noc.ide",1,2025-09-28 13:54:18
886ab291-d7c1-41f5-b230-e7e1bfca3857,colis mis dans la movaise vill appli nulle,1,2025-09-28 13:50:36
bbf700b6-e7ea-4bf4-983d-55c5d9d99e1d,bug constant,1,2025-09-28 13:13:56
e5ea56c0-70e3-438f-9aea-4d2e5b127d62,rapide efficace,5,2025-09-28 11:50:32
e0f1bfa2-5b04-4a85-8717-31eb61a90bc6,nul de chez nul la majorité des livreurs sont des incapables .Désolée pour eux il suffirait peut-être de leur faire suivre des formations pour,1,2025-09-28 11:41:13
9d910b5b-1be0-4a1b-a3ac-0c6d7a54704a,"une arnaque, à fuir",1,2025-09-28 01:59:05
32d93695-9631-4b2d-a857-0a6def4a966f,good,5,2025-09-27 23:44:09
d4300a62-6dc8-46b9-9631-44d7ad188059,Dommage qu'on ne puisse pas noter les restaurants,1,2025-09-27 22:26:38
b8e21eda-de11-46dc-b822-b3e1c2edaf86,"le restaurant n'a plus rien, mais on paie 44€ de frais d'annulation ! inadmissible, Uber eat est une véritable arnaque !",1,2025-09-27 21:04:05
bb59d490-76ca-4768-b78c-82d92bde09cd,trop cher voleur !!!!,1,2025-09-27 20:59:35
4d2c7eb0-d302-4c60-8117-e35f8102ce18,abonnement non demande,1,2025-09-27 20:43:35
cb5fb7ab-1472-40c4-aa54-fb63abd61267,publicité mensongères,1,2025-09-27 20:35:17
ebace287-68d1-484d-9286-a06be1b2c491,super,5,2025-09-27 19:05:52
49e65840-2ae5-40de-902c-278506333666,"Première expérience utilisateur déplorable. Des retours arrières dans les écrans, des écrans non à jous, pousse et force à prendre l'abonnement. A la limite de la vente forcée. De plus les écrans de promo utilisent des templates non alimentés, on a donc du code qui s'affiche. cela ne donne aucune confiance sur le professionnalisme. c'est grandement inférieur comme expérience en comparaison avec à un concurrent comme deliveroo.",1,2025-09-27 19:03:16
211f7c0c-8dea-4e2f-bf1f-441e1188ece2,"Le coup du carrefour de Montigny lès Metz qui nous vend un ananas pourri et enlève la moitié des produits de la liste en augmentant le prix et en refusant le code promo, m'a bien refroidie. Je ne conseille pas cette application.",1,2025-09-27 17:12:01
4eac2231-e295-4621-979f-a63f2f8ddf56,frais trop elever,2,2025-09-27 17:06:07
e458bfb9-b0f9-449b-ba8d-3104f00309f6,Bleu,5,2025-09-27 13:49:28
9fa4e1db-7a06-4a4d-876f-7686bd2179b0,j'ai un compte uber one qui ne marche pas quand je change mon moyen de paiement en gros c'est une arnaque monumentale,1,2025-09-27 11:40:20
f3265c24-5548-4bdd-8bf6-3c1b463cfed6,"commande longue, assistance inexistant avec un chatbot qui se répète et qui nous aide pas",1,2025-09-27 10:04:27
03d9cf8a-a35e-4ee4-9e3c-b9a22f46d781,"Que se soit uber ou uber eat je suis déçu. Des courses réservés a l'avance qui ne viennent pas, impossible de contacter un service client inexistant cest embetant lorsqu'on attend un avion. Concernant la uber eat des restaurants sont ouvert tard propose une heure de livraison et vois livre avec plus de 2 h de retard sur l'horaire prévu. Évidemment uber eat m'arnaque en me proposant un remboursement partiel avant que la commande soit livré qui bloque tout remboursement en cas de futurs problèmes.",1,2025-09-27 10:01:36
3684930a-f1e5-4668-88b9-2430b15a5530,"Cette plateforme vole les clients! j'ai fait une commande de 300 € de course hier, j'ai reçu les deux tiers des articles. Il en manquait un tiers des articles soit au total 27 articles ! je contacte l'assistance, ils ne veulent pas me rembourser ce que je n'ai pas reçu, c'est inacceptable !",1,2025-09-27 09:27:44
f84d6966-c505-4417-b164-f068587e9f00,"une honte! je n'avais pas utilisé l'appli depuis plusieurs années, j'ai retenté et au final rien à changé! commande qui arrive très en retard et impossible à annuler sans être facturé. c'est aux clients de subir les conséquences des retards... jamais vu ça..",1,2025-09-26 21:23:11
33a5ae80-8f98-48b3-a6bc-893f3f2757e6,c'est ma première commande. le code promotion de parrainage n'a pas fonctionné !,1,2025-09-26 21:20:03
735c7bfb-cf18-46c8-a145-9ad9aa3f67b2,"Commande jamais livré, impossible de demander un remboursement Scandaleux ! Les aides ? juste un chat avec une IA sans aide. Inutiles au revoir uber",1,2025-09-26 21:11:46
f9dfeede-d02f-49ee-9dfc-7e0b08d7217b,compliqué cette app,1,2025-09-26 20:48:49
08efd007-79bf-4e2a-b16e-bfd9250985b3,Pratique mais À consommer avec modération,5,2025-09-26 20:42:46
68d8eeb6-9d5b-404a-a52c-88d226a598b0,"ce ## de livreur part avec ma commande et Uber eat ne me répond pas (ma mère l'a vue de la fenêtre du troisième). il appelle pas, je suis prête à descendre et le temps de il se barre de chien de la casse. résultats j'ai pas d'argent, pas de nourriture, bref, fuyez, l'assistance est à pleurer.",1,2025-09-26 20:33:12
cf35c0c1-ea22-4d49-b81f-ece3297b3b23,"Si vous aimez manger froid et payer cher c'est super. Appli très peu fiable : promotion mensongère toujours compensée au dernier moment par des frais mystère, abonnement souscrit à l'insu du client, livreur sous payé. Bref Beaucoup moins prise de tête et beaucoup plus rapide d'aller soi-même cherche à manger !",1,2025-09-26 20:27:44
ab33bfe5-2fdc-4d1b-b036-ce34d7314759,commande volé par le livreur,1,2025-09-26 20:14:13
d10773c6-8f3d-45a6-b372-84e989e9804f,les codes promo ne fonctionnent jamais !,1,2025-09-26 19:57:53
0e442f73-5baf-4255-b52f-04729d1ae339,top,5,2025-09-26 19:28:48
0dbc437f-53f9-4934-969b-4a979017b48e,impossible de parlé à quelqu'un. impossible de enlevé des abonnement parasites qui coûte très chère.,1,2025-09-26 19:20:29
b4c5fd6f-16c5-421e-89a1-33f1cfadf5bb,"le fouillis y en a partout, des pop ups uber one pour vous avoir, nul",1,2025-09-26 19:03:40
51896b08-8783-4af4-bc10-60d49568a1ab,on ne peut pas régler avec Uber money,1,2025-09-26 19:02:29
6a3a340c-e9cb-40d0-82dd-d2c3cb01dcce,très satisfait,5,2025-09-26 18:47:37
cd6f64d4-be2c-405a-b287-cb59cff5343c,nickel!,5,2025-09-26 18:18:00
919d8b44-3099-44ac-beff-87a6120c955e,deviens beaucoup trop chère,3,2025-09-26 18:11:58
494fd083-0c59-48f3-a9bc-542377275f93,réactive sans arrêt l'abonnement Uber one !!,1,2025-09-26 17:49:59
021ead1f-2a3d-401f-9754-7ab9d6bae952,👌,5,2025-09-26 17:09:31
8c697e10-beae-4417-9351-3c21fbd83b15,une application ou toute les livreurs ces des criss de cave qui ne lisent jamais les devis. 4 commande mal livrer dont 3 repas sauté du a l'heure incompétence,1,2025-09-26 16:41:53
542ddc6a-1301-4c40-b31f-66f7af6be880,"Livreurs peu fiables A une époque, c’etait plutôt bien. Maintenant, c'est du n'importe quoi. les livreurs ne sont pas sérieux et vos commandes n'arrivent pas. Et le service client ne sert a rien sauf dire que c'est de notre faute.... et avant n'importe quel argument. Un conseil, allez voir ailleurs,",5,2025-09-26 15:44:35
